field,fold,rank,original_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
small,5,10,22,1.222222,0.99953571682898,0.0050987338855375645,0.02324426998536958,0.018145536099832014
small,5,10,28,1.282828,0.99953571682898,0.00420287393926581,0.008167346635480481,0.003964472696214671
small,5,10,33,1.333333,0.99953571682898,0.00373558783409597,0.011389653597910969,0.007654065763814999
small,5,10,39,1.393939,0.99953571682898,0.0038653691410031324,0.007249056006925964,0.003383686865922832
small,5,10,44,1.444444,0.99953571682898,0.004042054461797841,0.012043603897637868,0.008001549435840027
small,5,10,50,1.505051,0.99953571682898,0.003836430001043806,0.012764164582496082,0.008927734581452277
small,5,10,56,1.565657,0.99953571682898,0.004262182450174307,0.014739854494805173,0.010477672044630865
small,5,10,61,1.616162,0.99953571682898,0.004238470558964366,0.0109803167517455,0.006741846192781133
small,5,10,67,1.676768,0.99953571682898,0.0033088566082302272,0.007853110726028763,0.004544254117798536
small,5,10,72,1.727273,0.99953571682898,0.00365534549070669,0.007061728922682882,0.003406383431976192
small,5,10,78,1.787879,0.99953571682898,0.003726161186074554,0.011324305538734675,0.007598144352660121
small,5,10,83,1.838384,0.99953571682898,0.0032844810798786863,0.010029048523464562,0.006744567443585876
small,5,10,89,1.89899,0.99953571682898,0.0032680506617196307,0.006605198780672627,0.003337148118952996
small,5,10,94,1.949495,0.99953571682898,0.0034960802940835153,0.004543440164989534,0.001047359870906019
small,5,15,6,1.060606,0.9997008530581186,0.005292295168010451,0.012666031282988228,0.007373736114977777
small,5,15,11,1.111111,0.9997008530581186,0.00451670742170248,0.011474160808811164,0.006957453387108684
small,5,15,17,1.171717,0.9997008530581186,0.004973491396985371,0.009608553449943458,0.004635062052958087
small,5,15,22,1.222222,0.9997008530581186,0.0038189723361514143,0.023300961255952997,0.01948198891980158
small,5,15,28,1.282828,0.9997008530581186,0.004145327547305398,0.008406397238002955,0.0042610696906975574
small,5,15,33,1.333333,0.9997008530581186,0.0035890613920044915,0.011549549455937584,0.007960488063933093
small,5,15,39,1.393939,0.9997008530581186,0.003665772545548647,0.0074145925588637055,0.0037488200133150586
small,5,15,44,1.444444,0.9997008530581186,0.003500248605201824,0.012141466458801839,0.008641217853600015
small,5,15,50,1.505051,0.9997008530581186,0.003539355862024981,0.012896348821362752,0.00935699295933777
small,5,15,56,1.565657,0.9997008530581186,0.003447565355869826,0.01476225256004588,0.011314687204176053
small,5,15,61,1.616162,0.9997008530581186,0.00324851055359894,0.010954488435849704,0.007705977882250763
small,5,15,67,1.676768,0.9997008530581186,0.0029495350229135748,0.007839712961852312,0.0048901779389387365
small,5,15,72,1.727273,0.9997008530581186,0.0031760401725244272,0.007105005773096533,0.0039289656005721055
small,5,15,78,1.787879,0.9997008530581186,0.0030121590264748904,0.011595069931420374,0.008582910904945484
small,5,15,83,1.838384,0.9997008530581186,0.002631413615286794,0.010012243455992019,0.007380829840705224
small,5,15,89,1.89899,0.9997008530581186,0.0026178863932196884,0.006466157968250094,0.0038482715750304056
small,5,15,94,1.949495,0.9997008530581186,0.0031727791023955804,0.004408915900273473,0.0012361367978778928
small,5,20,6,1.060606,0.9997870221963608,0.005064634376864497,0.012746281700333052,0.007681647323468555
small,5,20,11,1.111111,0.9997870221963608,0.004199334431581306,0.011401392296138247,0.007202057864556941
small,5,20,17,1.171717,0.9997870221963608,0.004736306087901927,0.009654206777190798,0.004917900689288871
small,5,20,22,1.222222,0.9997870221963608,0.0036471090909163282,0.023364490726081672,0.019717381635165343
small,5,20,28,1.282828,0.9997870221963608,0.004006287529031141,0.008354592509179646,0.004348304980148505
small,5,20,33,1.333333,0.9997870221963608,0.0034711203522896548,0.011617246673129087,0.008146126320839431
small,5,20,39,1.393939,0.9997870221963608,0.00347473134795642,0.00754612908167154,0.004071397733715119
small,5,20,44,1.444444,0.9997870221963608,0.003148609515140688,0.012192380652675581,0.009043771137534892
small,5,20,50,1.505051,0.9997870221963608,0.003466741427644277,0.01293683993374345,0.009470098506099173
small,5,20,56,1.565657,0.9997870221963608,0.0032171179699364443,0.014784028375657364,0.01156691040572092
small,5,20,61,1.616162,0.9997870221963608,0.0027067040525074774,0.011018038443831908,0.008311334391324431
small,5,20,67,1.676768,0.9997870221963608,0.002772659779060777,0.007855762467669886,0.005083102688609109
small,5,20,72,1.727273,0.9997870221963608,0.002894062556428345,0.00706422818437113,0.0041701656279427846
small,5,20,78,1.787879,0.9997870221963608,0.0027604627035183412,0.011621627282865817,0.008861164579347476
small,5,20,83,1.838384,0.9997870221963608,0.002337609667753532,0.01006048393092848,0.007722874263174948
small,5,20,89,1.89899,0.9997870221963608,0.002390310893102076,0.006539612930762649,0.004149302037660573
small,5,20,94,1.949495,0.9997870221963608,0.0029197211686511778,0.004297358623755083,0.0013776374551039056
large,1,1,1,1.010101,0.9661178720988544,0.07087890782391457,0.07088644849747015,7.54067355558663e-06
large,1,1,7,1.070707,0.9661178720988544,0.04072877487496421,0.040751579567490565,2.2804692526356973e-05
large,1,1,12,1.121212,0.9661178720988544,0.01531366003293234,0.015905310666418815,0.0005916506334864742
large,1,1,18,1.181818,0.9661178720988544,0.025369342546764064,0.02576176452181576,0.00039242197505169607
large,1,1,23,1.232323,0.9661178720988544,0.03288902546110887,0.03583578739143705,0.0029467619303281817
large,1,1,29,1.292929,0.9661178720988544,0.03990148560934494,0.03992557884944822,2.4093240103280344e-05
large,1,1,34,1.343434,0.9661178720988544,0.04043818468603473,0.04052052114972447,8.233646368974168e-05
large,1,1,40,1.40404,0.9661178720988544,0.03148557297790875,0.03156698183895927,8.140886105052064e-05
large,1,1,46,1.464646,0.9661178720988544,0.026790168740407648,0.028649245233170077,0.0018590764927624293
large,1,1,51,1.515152,0.9661178720988544,0.021130534403034845,0.021850674172904243,0.000720139769869399
large,1,1,57,1.575758,0.9661178720988544,0.011938947480992312,0.013658166664032917,0.0017192191830406045
large,1,1,62,1.626263,0.9661178720988544,0.011096835397001329,0.011390745343673183,0.00029390994667185394
large,1,1,68,1.686869,0.9661178720988544,0.008386044094927634,0.009096825461045987,0.0007107813661183533
large,1,1,73,1.737374,0.9661178720988544,0.01678818278629166,0.018378464477993305,0.0015902816917016463
large,1,1,79,1.79798,0.9661178720988544,0.019651996303328253,0.01966618588004715,1.4189576718896119e-05
large,1,1,84,1.848485,0.9661178720988544,0.023633240392684753,0.023661697586967484,2.8457194282731357e-05
large,1,1,90,1.909091,0.9661178720988544,0.02898066521892929,0.029066894644330234,8.62294254009438e-05
large,1,1,96,1.969697,0.9661178720988544,0.032214344651892574,0.03223551686010097,2.1172208208394827e-05
large,1,2,1,1.010101,0.9964774082906934,0.01187473494344306,0.012038636515606245,0.0001639015721631859
large,1,2,7,1.070707,0.9964774082906934,0.007002788084372997,0.008818052246412628,0.0018152641620396313
large,1,2,12,1.121212,0.9964774082906934,0.015036254391538688,0.01635006358042438,0.0013138091888856927
large,1,2,18,1.181818,0.9964774082906934,0.013472681663724296,0.014387404631341008,0.0009147229676167122
large,1,2,23,1.232323,0.9964774082906934,0.015180102308382234,0.021943800947944847,0.006763698639562613
large,1,2,29,1.292929,0.9964774082906934,0.00824408817424866,0.008363817165735274,0.0001197289914866128
large,1,2,34,1.343434,0.9964774082906934,0.011211016587438553,0.011862602576413077,0.0006515859889745235
large,1,2,40,1.40404,0.9964774082906934,0.008963897778950023,0.009646239264864378,0.0006823414859143551
large,1,2,46,1.464646,0.9964774082906934,0.010041296550183109,0.014289944795342933,0.004248648245159824
large,1,2,51,1.515152,0.9964774082906934,0.008724735334520338,0.010427418343951422,0.0017026830094310844
large,1,2,57,1.575758,0.9964774082906934,0.008229158070039228,0.01132147758933152,0.003092319519292291
large,1,2,62,1.626263,0.9964774082906934,0.009828442987132206,0.010419359679187803,0.0005909166920555972
large,1,2,68,1.686869,0.9964774082906934,0.007497892835550107,0.00860689678867995,0.0011090039531298432
large,1,2,73,1.737374,0.9964774082906934,0.00981071980860509,0.012422258360683426,0.0026115385520783362
large,1,2,79,1.79798,0.9964774082906934,0.005084831528776633,0.00542977197682181,0.00034494044804517666
large,1,2,84,1.848485,0.9964774082906934,0.0067452697103829885,0.007063648285639337,0.00031837857525634887
large,1,2,90,1.909091,0.9964774082906934,0.008793536717833894,0.009073840132747747,0.0002803034149138524
large,1,2,96,1.969697,0.9964774082906934,0.008313162530078154,0.008652482003974503,0.00033931947389634863
large,1,3,1,1.010101,0.9977074809633485,0.01148294469347606,0.015231989229050882,0.0037490445355748223
large,1,3,7,1.070707,0.9977074809633485,0.006588960050191954,0.008637882699442894,0.0020489226492509394
large,1,3,12,1.121212,0.9977074809633485,0.010610078128181693,0.01389061230501147,0.0032805341768297764
large,1,3,18,1.181818,0.9977074809633485,0.00806436122887719,0.010422862238704264,0.002358501009827074
large,1,3,23,1.232323,0.9977074809633485,0.010319972245839484,0.019818703767543182,0.009498731521703697
large,1,3,29,1.292929,0.9977074809633485,0.008234596198409008,0.008750340542511887,0.0005157443441028784
large,1,3,34,1.343434,0.9977074809633485,0.009332461740068444,0.011284013624162127,0.001951551884093683
large,1,3,40,1.40404,0.9977074809633485,0.0088598562168301,0.009960478768177135,0.0011006225513470348
large,1,3,46,1.464646,0.9977074809633485,0.009939303358695263,0.015203521855781055,0.005264218497085792
large,1,3,51,1.515152,0.9977074809633485,0.00570646133311395,0.008876533672888022,0.003170072339774072
large,1,3,57,1.575758,0.9977074809633485,0.007012846848400465,0.010510520949335272,0.0034976741009348075
large,1,3,62,1.626263,0.9977074809633485,0.0073241617191215245,0.008100781885697916,0.0007766201665763911
large,1,3,68,1.686869,0.9977074809633485,0.006378405109837929,0.007660442137239887,0.001282037027401958
large,1,3,73,1.737374,0.9977074809633485,0.009277866387241485,0.012058335402131115,0.00278046901488963
large,1,3,79,1.79798,0.9977074809633485,0.005080402440074372,0.005615687642219246,0.0005352852021448737
large,1,3,84,1.848485,0.9977074809633485,0.006343866902853804,0.0067420300270482035,0.00039816312419439955
large,1,3,90,1.909091,0.9977074809633485,0.008251570767593648,0.008586135335587835,0.00033456456799418714
large,1,3,96,1.969697,0.9977074809633485,0.005750682428084073,0.0065216301337008425,0.0007709477056167691
large,1,4,1,1.010101,0.9982180276384232,0.011457424311504625,0.01612818859976566,0.004670764288261034
large,1,4,7,1.070707,0.9982180276384232,0.006181377617731654,0.008486146866915116,0.002304769249183462
large,1,4,12,1.121212,0.9982180276384232,0.01035106137765014,0.014153604486934108,0.0038025431092839675
large,1,4,18,1.181818,0.9982180276384232,0.008063912077891104,0.010521205315269094,0.00245729323737799
large,1,4,23,1.232323,0.9982180276384232,0.006806469849121745,0.020591373412340654,0.01378490356321891
large,1,4,29,1.292929,0.9982180276384232,0.008233234448345998,0.009240538445014854,0.0010073039966688561
large,1,4,34,1.343434,0.9982180276384232,0.009295261295656453,0.011352663033593348,0.0020574017379368943
large,1,4,40,1.40404,0.9982180276384232,0.00877772223233836,0.009963127251466702,0.0011854050191283418
large,1,4,46,1.464646,0.9982180276384232,0.00785408854578991,0.01511089207643365,0.00725680353064374
large,1,4,51,1.515152,0.9982180276384232,0.005314828869285634,0.008649867605468224,0.003335038736182591
large,1,4,57,1.575758,0.9982180276384232,0.005839626932555051,0.011812343499626914,0.005972716567071863
large,1,4,62,1.626263,0.9982180276384232,0.007289147824332267,0.008080439429684803,0.0007912916053525367
large,1,4,68,1.686869,0.9982180276384232,0.005814589586990703,0.007197818707204896,0.0013832291202141933
large,1,4,73,1.737374,0.9982180276384232,0.008309638829273823,0.011373944972712166,0.003064306143438344
large,1,4,79,1.79798,0.9982180276384232,0.004760833153382881,0.006608155001846915,0.0018473218484640341
large,1,4,84,1.848485,0.9982180276384232,0.006160906603076629,0.0071430521810986755,0.0009821455780220463
large,1,4,90,1.909091,0.9982180276384232,0.00819895336037097,0.008587412042032252,0.0003884586816612825
large,1,4,96,1.969697,0.9982180276384232,0.005659750368249357,0.00765603859180052,0.0019962882235511625
large,1,6,1,1.010101,0.9988163649407157,0.010602319905690445,0.01640519265661615,0.005802872750925704
large,1,6,7,1.070707,0.9988163649407157,0.006180416447695589,0.008486351655618883,0.0023059352079232943
large,1,6,12,1.121212,0.9988163649407157,0.008799249278579953,0.014049177470038015,0.005249928191458062
large,1,6,18,1.181818,0.9988163649407157,0.007209970809568124,0.012369723563971794,0.00515975275440367
large,1,6,23,1.232323,0.9988163649407157,0.006492132225116082,0.020830564646113558,0.014338432420997475
large,1,6,29,1.292929,0.9988163649407157,0.006897810446865965,0.008683162027333198,0.0017853515804672326
large,1,6,34,1.343434,0.9988163649407157,0.008104131092428992,0.011730521010320703,0.0036263899178917113
large,1,6,40,1.40404,0.9988163649407157,0.005720385273751415,0.009018766945315209,0.0032983816715637937
large,1,6,46,1.464646,0.9988163649407157,0.007311951025940863,0.015143518569043779,0.007831567543102916
large,1,6,51,1.515152,0.9988163649407157,0.00478479054400867,0.008610634028092697,0.003825843484084027
large,1,6,57,1.575758,0.9988163649407157,0.005255034128313763,0.01216594382691411,0.0069109096986003475
large,1,6,62,1.626263,0.9988163649407157,0.006986380431622707,0.007980886273107567,0.0009945058414848607
large,1,6,68,1.686869,0.9988163649407157,0.005419062438416345,0.007465372610925833,0.0020463101725094876
large,1,6,73,1.737374,0.9988163649407157,0.005319997811293122,0.010946398992364915,0.0056264011810717935
large,1,6,79,1.79798,0.9988163649407157,0.004398065985769652,0.006505368841446735,0.002107302855677083
large,1,6,84,1.848485,0.9988163649407157,0.004906704494850496,0.00871792106373913,0.003811216568888634
large,1,6,90,1.909091,0.9988163649407157,0.006224372507691433,0.008787865544120218,0.0025634930364287854
large,1,6,96,1.969697,0.9988163649407157,0.004829077414009564,0.007454174166361064,0.0026250967523515
large,1,8,1,1.010101,0.9991131956335728,0.009772362876150551,0.016822305095982332,0.007049942219831781
large,1,8,7,1.070707,0.9991131956335728,0.0055406086077552244,0.009509880289637262,0.003969271681882038
large,1,8,12,1.121212,0.9991131956335728,0.008061683948121146,0.014170995128400676,0.00610931118027953
large,1,8,18,1.181818,0.9991131956335728,0.005193721120926627,0.012315200510873345,0.007121479389946718
large,1,8,23,1.232323,0.9991131956335728,0.0057109999131956055,0.021291797908781263,0.015580797995585658
large,1,8,29,1.292929,0.9991131956335728,0.005658269300355943,0.008043515867835204,0.0023852465674792612
large,1,8,34,1.343434,0.9991131956335728,0.0070212151547593814,0.012106432457383437,0.0050852173026240555
large,1,8,40,1.40404,0.9991131956335728,0.005486196863280466,0.009024469277497317,0.003538272414216851
large,1,8,46,1.464646,0.9991131956335728,0.004944709460645171,0.015367185399350461,0.010422475938705291
large,1,8,51,1.515152,0.9991131956335728,0.004389870099777775,0.009090664865235342,0.004700794765457567
large,1,8,57,1.575758,0.9991131956335728,0.005115737929675727,0.012454816631888436,0.00733907870221271
large,1,8,62,1.626263,0.9991131956335728,0.0054360195903159795,0.008194391365537271,0.0027583717752212916
large,1,8,68,1.686869,0.9991131956335728,0.0048241493861473465,0.007142706463621705,0.0023185570774743583
