model,rank,method,evaluation_role,case_index,source_index,simulation_number,size_ratio,mode,absolute_coefficient_error,field_normalised_error_percent
paper_rank15,15,pchip,fitting,73,83,84,1.838384,9,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,10,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,11,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,12,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,13,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,14,0.0,0.0
paper_rank15,15,pchip,fitting,73,83,84,1.838384,15,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,1,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,2,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,3,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,4,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,5,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,6,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,7,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,8,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,9,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,10,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,11,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,12,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,13,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,14,0.0,0.0
paper_rank15,15,pchip,fitting,74,84,85,1.848485,15,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,1,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,2,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,3,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,4,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,5,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,6,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,7,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,8,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,9,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,10,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,11,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,12,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,13,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,14,0.0,0.0
paper_rank15,15,pchip,fitting,75,85,86,1.858586,15,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,1,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,2,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,3,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,4,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,5,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,6,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,7,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,8,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,9,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,10,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,11,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,12,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,13,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,14,0.0,0.0
paper_rank15,15,pchip,fitting,76,86,87,1.868687,15,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,1,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,2,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,3,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,4,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,5,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,6,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,7,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,8,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,9,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,10,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,11,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,12,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,13,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,14,0.0,0.0
paper_rank15,15,pchip,fitting,77,87,88,1.878788,15,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,1,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,2,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,3,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,4,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,5,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,6,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,7,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,8,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,9,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,10,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,11,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,12,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,13,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,14,0.0,0.0
paper_rank15,15,pchip,fitting,78,88,89,1.888889,15,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,1,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,2,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,3,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,4,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,5,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,6,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,7,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,8,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,9,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,10,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,11,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,12,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,13,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,14,0.0,0.0
paper_rank15,15,pchip,fitting,79,89,90,1.89899,15,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,1,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,2,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,3,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,4,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,5,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,6,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,7,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,8,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,9,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,10,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,11,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,12,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,13,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,14,0.0,0.0
paper_rank15,15,pchip,fitting,80,90,91,1.909091,15,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,1,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,2,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,3,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,4,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,5,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,6,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,7,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,8,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,9,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,10,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,11,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,12,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,13,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,14,0.0,0.0
paper_rank15,15,pchip,fitting,81,91,92,1.919192,15,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,1,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,2,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,3,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,4,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,5,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,6,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,7,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,8,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,9,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,10,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,11,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,12,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,13,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,14,0.0,0.0
paper_rank15,15,pchip,fitting,82,92,93,1.929293,15,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,1,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,2,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,3,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,4,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,5,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,6,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,7,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,8,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,9,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,10,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,11,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,12,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,13,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,14,0.0,0.0
paper_rank15,15,pchip,fitting,83,93,94,1.939394,15,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,1,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,2,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,3,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,4,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,5,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,6,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,7,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,8,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,9,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,10,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,11,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,12,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,13,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,14,0.0,0.0
paper_rank15,15,pchip,fitting,84,94,95,1.949495,15,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,1,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,2,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,3,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,4,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,5,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,6,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,7,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,8,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,9,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,10,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,11,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,12,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,13,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,14,0.0,0.0
paper_rank15,15,pchip,fitting,85,95,96,1.959596,15,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,1,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,2,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,3,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,4,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,5,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,6,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,7,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,8,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,9,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,10,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,11,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,12,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,13,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,14,0.0,0.0
paper_rank15,15,pchip,fitting,86,96,97,1.969697,15,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,1,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,2,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,3,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,4,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,5,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,6,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,7,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,8,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,9,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,10,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,11,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,12,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,13,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,14,0.0,0.0
paper_rank15,15,pchip,fitting,87,97,98,1.979798,15,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,1,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,2,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,3,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,4,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,5,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,6,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,7,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,8,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,9,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,10,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,11,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,12,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,13,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,14,0.0,0.0
paper_rank15,15,pchip,fitting,88,98,99,1.989899,15,4.185020385794047e-17,2.745912735448979e-16
paper_rank15,15,pchip,fitting,89,99,100,2.0,1,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,2,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,3,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,4,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,5,2.0816681711721685e-17,1.36136770217137e-16
paper_rank15,15,pchip,fitting,89,99,100,2.0,6,2.6020852139652106e-18,1.7017096277142124e-17
paper_rank15,15,pchip,fitting,89,99,100,2.0,7,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,8,5.421010862427522e-19,3.545228391071276e-18
paper_rank15,15,pchip,fitting,89,99,100,2.0,9,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,10,1.4094628242311558e-18,9.217593816785318e-18
paper_rank15,15,pchip,fitting,89,99,100,2.0,11,1.734723475976807e-18,1.1344730851428083e-17
paper_rank15,15,pchip,fitting,89,99,100,2.0,12,0.0,0.0
paper_rank15,15,pchip,fitting,89,99,100,2.0,13,1.734723475976807e-18,1.1344730851428083e-17
paper_rank15,15,pchip,fitting,89,99,100,2.0,14,8.673617379884035e-19,5.6723654257140415e-18
paper_rank15,15,pchip,fitting,89,99,100,2.0,15,8.673617379884035e-19,5.6723654257140415e-18
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,1,0.0036131312263378845,0.02863823491683431
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,2,0.005722616964678018,0.04535834397014632
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,3,0.13136370199213587,1.041208946348962
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,4,0.15801710625066656,1.2524679360377502
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,5,0.02139559539355184,0.16958478634807697
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,6,0.11265692715917852,0.89293616613623
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,7,0.07861308577428645,0.623099432849308
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,8,0.06833729180100713,0.5416519062223735
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,9,0.007601084041227575,0.060247363507997566
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,10,0.09048107971063106,0.7171669817562123
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,11,0.03234387388779381,0.2563625289242349
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,12,0.025131949393212442,0.19919970395603417
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,13,0.010471824762087698,0.08300129686918412
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,14,0.020049348233045175,0.1589142238847845
paper_rank15,15,pchip,internal_validation,0,5,6,1.050505,15,0.04676416506232501,0.37065997907357456
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,1,0.035895421360546464,0.28323157950479644
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,2,0.03308458227473299,0.26105275101265335
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,3,0.01987850842882727,0.1568506825409346
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,4,0.07651085304852331,0.6037062370860193
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,5,0.0796839905068015,0.6287437683429106
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,6,0.030282612585319106,0.2389439061857326
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,7,0.030259899866693776,0.23876469226575975
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,8,0.009481969193253618,0.07481714964273531
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,9,0.005749540934819386,0.045366553690500744
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,10,0.0016425623762046037,0.012960581562051876
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,11,0.0034255205650786454,0.02702895142330813
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,12,0.007369380910455137,0.05814784493753961
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,13,0.012531848097897985,0.09888211354953123
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,14,0.006981807285647573,0.05508970866923828
paper_rank15,15,pchip,internal_validation,1,8,9,1.080808,15,0.0022865363875281936,0.0180418362032829
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,1,0.01345026104241498,0.09908256031193163
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,2,0.015519623186485143,0.114326703068751
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,3,0.005007499870374965,0.03688819914749648
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,4,0.009314013081756615,0.06861251688789322
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,5,0.02451074056895888,0.18056057968358413
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,6,0.002987138920548228,0.022005028104807433
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,7,0.013792094591211564,0.10160070796040269
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,8,0.05188199608039584,0.3821934005242349
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,9,0.013338915803720415,0.09826232557495437
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,10,0.04412373056792391,0.3250414383332127
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,11,0.016231205161593383,0.11956863582702307
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,12,0.015212459893073339,0.11206395698158493
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,13,0.014637572328960659,0.10782899592290004
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,14,0.003564884550349555,0.026261043362000296
paper_rank15,15,pchip,internal_validation,2,28,29,1.282828,15,0.0262785125167672,0.1935830310757253
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,1,0.0507924649664524,0.3685910485890014
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,2,0.09425652805815676,0.684001308781947
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,3,0.060813657948893374,0.44131289880734187
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,4,0.004720083149766401,0.034252726240964496
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,5,0.0741069414735971,0.5377796742788153
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,6,0.02530521382850751,0.18363501960338005
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,7,0.02246885474038494,0.16305211284434504
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,8,0.03798992735705329,0.27568552086623177
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,9,0.05330417324596752,0.3868180275140767
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,10,0.012635517217946153,0.09169349319634812
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,11,0.03956818947715207,0.2871386623938134
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,12,0.003933189431382704,0.028542391430895462
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,13,0.0215388568223554,0.15630329866455472
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,14,0.009845841741911523,0.07144936033896923
paper_rank15,15,pchip,internal_validation,3,31,32,1.313131,15,0.011629958053598621,0.08439634573461462
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,1,0.03500428042420367,0.24902923902908655
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,2,0.0660239081531829,0.46971065840692783
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,3,0.034075052628149416,0.24241847919823853
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,4,0.0904202463025088,0.6432723328878028
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,5,0.005260354885159097,0.03742348530519491
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,6,0.06449345699393061,0.45882264462858285
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,7,0.018136539605980186,0.12902789607339524
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,8,0.026645311004771476,0.18956143199628533
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,9,0.008302223334076141,0.05906410113504116
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,10,0.04809051964459102,0.3421280302429838
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,11,0.019026437816278025,0.13535885535717998
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,12,0.00790261776547291,0.05622120679597514
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,13,0.01120202353061454,0.07969400775014854
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,14,0.02252677682118598,0.1602611458248718
paper_rank15,15,pchip,internal_validation,4,37,38,1.373737,15,0.011336506994287409,0.08065075687381554
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,1,0.015458434186642833,0.10909547039753252
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,2,0.022937322344000505,0.1618765484631542
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,3,0.06020849527179423,0.424911995244617
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,4,0.031043904841479994,0.21908748070900255
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,5,0.033699941577758505,0.237832042650975
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,6,0.031721606295291666,0.22387025223683038
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,7,0.01889211924615014,0.13332816319429774
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,8,0.044390567030185624,0.31327945203892804
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,9,0.0322398716293041,0.22752782840024774
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,10,0.01979056173917905,0.13966877992291915
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,11,0.03737544818155557,0.2637713530008521
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,12,0.022386853855137428,0.15799170359423295
paper_rank15,15,pchip,internal_validation,5,40,41,1.40404,13,0.00868333377561092,0.061281263770401766
